K,metric,mean,std,n,se,ci95_lo,ci95_hi
41,f1_test_Precision,0.8620513700738934,0.046716157430678334,100,0.0046716157430678334,0.8527818709252003,0.8713208692225866
42,f1_test_Precision,0.8664757127624114,0.04597899575680922,100,0.004597899575680922,0.8573524824826534,0.8755989430421695
43,f1_test_Precision,0.8632070958866376,0.048871221620557875,100,0.004887122162055788,0.8535099852482129,0.8729042065250623
44,f1_test_Precision,0.8568727766529323,0.04747812830022628,100,0.0047478128300226284,0.8474520859526419,0.8662934673532227
45,f1_test_Precision,0.8588147344455502,0.046644373077654344,100,0.004664437307765434,0.8495594788698699,0.8680699900212305
46,f1_test_Precision,0.8567403314423351,0.04767792457361084,100,0.004767792457361085,0.8472799968267933,0.8662006660578768
47,f1_test_Precision,0.8553142378830568,0.053536062495960525,100,0.0053536062495960525,0.8446915216104893,0.8659369541556243
48,f1_test_Precision,0.8560231588019949,0.04738799620985919,100,0.004738799620985919,0.8466203522638633,0.8654259653401264
49,f1_test_Precision,0.857234317844393,0.04897677689884485,100,0.004897677689884485,0.8475162627487176,0.8669523729400683
50,f1_test_Precision,0.8452239526823988,0.05154778429147473,100,0.005154778429147473,0.8349957539416124,0.8554521514231852
51,f1_test_Precision,0.8474638285291951,0.049427171133715836,100,0.004942717113371584,0.8376564054459469,0.8572712516124433
52,f1_test_Precision,0.8459060922320347,0.05434873822263435,100,0.005434873822263435,0.8351221234641664,0.8566900609999031
53,f1_test_Precision,0.8442168142021904,0.05237059463733962,100,0.0052370594637339615,0.8338253520377834,0.8546082763665974
54,f1_test_Precision,0.851901052158697,0.05237460979046916,100,0.005237460979046916,0.8415087933007998,0.8622933110165943
55,f1_test_Precision,0.852110285339605,0.05374060299407297,100,0.005374060299407297,0.8414469837946734,0.8627735868845365
1,f1_test_Sensitivity,0.7663095238095238,0.061839399207539135,100,0.0061839399207539135,0.7540392453911718,0.7785798022278757
2,f1_test_Sensitivity,0.7820238095238095,0.05804302904039121,100,0.00580430290403912,0.7705068133094728,0.7935408057381461
3,f1_test_Sensitivity,0.7946428571428571,0.0503195030106902,100,0.00503195030106902,0.7846583760559356,0.8046273382297786
4,f1_test_Sensitivity,0.7915476190476189,0.04954888804284898,100,0.004954888804284898,0.7817160446889311,0.8013791934063068
5,f1_test_Sensitivity,0.7925,0.050514854232978516,100,0.005051485423297851,0.7824767569924007,0.8025232430075993
6,f1_test_Sensitivity,0.7965476190476192,0.052701775610288076,100,0.005270177561028808,0.7860904433931555,0.8070047947020829
7,f1_test_Sensitivity,0.789047619047619,0.05765662098435497,100,0.005765662098435497,0.777607294574784,0.800487943520454
8,f1_test_Sensitivity,0.7867857142857143,0.05949000964359127,100,0.005949000964359127,0.774981605727229,0.7985898228441997
9,f1_test_Sensitivity,0.7826190476190475,0.05784352775390311,100,0.005784352775390311,0.7711416367881622,0.7940964584499329
10,f1_test_Sensitivity,0.7842857142857143,0.05418004449233599,100,0.005418004449233599,0.7735352180137743,0.7950362105576542
11,f1_test_Sensitivity,0.7909523809523811,0.05773701049743944,100,0.005773701049743944,0.7794961054560868,0.8024086564486753
12,f1_test_Sensitivity,0.7908333333333333,0.05898639065891142,100,0.005898639065891142,0.7791291537075022,0.8025375129591643
13,f1_test_Sensitivity,0.7955952380952381,0.053935750121862594,100,0.005393575012186259,0.7848932151264052,0.8062972610640711
14,f1_test_Sensitivity,0.7951190476190476,0.05191358133632067,100,0.005191358133632067,0.7848182668085388,0.8054198284295564
15,f1_test_Sensitivity,0.7840476190476191,0.05350846066890135,100,0.005350846066890135,0.7734303795763662,0.794664858518872
16,f1_test_Sensitivity,0.7852380952380952,0.05132076777728269,100,0.005132076777728269,0.7750549414988838,0.7954212489773066
17,f1_test_Sensitivity,0.7869047619047619,0.04702917480853619,100,0.004702917480853619,0.77757315331734,0.7962363704921838
18,f1_test_Sensitivity,0.7854761904761905,0.051849704483810925,100,0.005184970448381092,0.7751880842190382,0.7957642967333429
19,f1_test_Sensitivity,0.7851190476190476,0.05043317138201439,100,0.005043317138201439,0.775112012261202,0.7951260829768932
20,f1_test_Sensitivity,0.7797619047619048,0.05641217545420848,100,0.005641217545420848,0.768568505280694,0.7909553042431156
21,f1_test_Sensitivity,0.7872619047619048,0.053685677969611045,100,0.005368567796961104,0.7766095015334337,0.797914307990376
22,f1_test_Sensitivity,0.7846428571428571,0.05451759187049902,100,0.005451759187049902,0.7738253841479457,0.7954603301377685
23,f1_test_Sensitivity,0.7815476190476189,0.05341085442657247,100,0.005341085442657247,0.770949746772427,0.7921454913228109
24,f1_test_Sensitivity,0.7848809523809525,0.05615159035530223,100,0.0056151590355302235,0.7737392586367997,0.7960226461251052
25,f1_test_Sensitivity,0.7886904761904762,0.05564245419801276,100,0.005564245419801276,0.7776498061057194,0.7997311462752329
26,f1_test_Sensitivity,0.7830952380952381,0.055182731705373314,100,0.005518273170537331,0.7721457869267734,0.7940446892637028
27,f1_test_Sensitivity,0.7859523809523811,0.05667749824733713,100,0.005667749824733713,0.7747063356727935,0.7971984262319687
28,f1_test_Sensitivity,0.7836904761904762,0.05477850199162246,100,0.005477850199162246,0.7728212329670474,0.7945597194139049
29,f1_test_Sensitivity,0.7792857142857144,0.052764892263345214,100,0.005276489226334521,0.7688160149179583,0.7897554136534705
30,f1_test_Sensitivity,0.7769047619047619,0.05489767138302074,100,0.005489767138302074,0.7660118728886809,0.7877976509208429
31,f1_test_Sensitivity,0.7779761904761905,0.0573902123899214,100,0.00573902123899214,0.7665887272482678,0.7893636537041132
32,f1_test_Sensitivity,0.778452380952381,0.0537187328657542,100,0.005371873286575421,0.7677934189153838,0.7891113429893782
33,f1_test_Sensitivity,0.7815476190476189,0.058133720173373434,100,0.005813372017337343,0.7700126277449401,0.7930826103502978
34,f1_test_Sensitivity,0.782142857142857,0.05816141682043115,100,0.005816141682043115,0.7706023702245187,0.7936833440611953
35,f1_test_Sensitivity,0.7771428571428571,0.057182926467704384,100,0.005718292646770438,0.7657965239390032,0.788489190346711
36,f1_test_Sensitivity,0.7751190476190476,0.05880749850946668,100,0.0058807498509466675,0.7634503640767599,0.7867877311613353
37,f1_test_Sensitivity,0.7767857142857143,0.05753968253968252,100,0.005753968253968253,0.7653685929373004,0.7882028356341282
38,f1_test_Sensitivity,0.7788095238095238,0.05501645254484856,100,0.005501645254484856,0.76789306603396,0.7897259815850877
39,f1_test_Sensitivity,0.7732142857142857,0.059448605691475434,100,0.005944860569147543,0.7614183925981655,0.785010178830406
40,f1_test_Sensitivity,0.7714285714285714,0.060489993993429095,100,0.00604899939934291,0.7594260442802591,0.7834310985768836
41,f1_test_Sensitivity,0.7733333333333333,0.05652422872612834,100,0.005652422872612834,0.7621177000519601,0.7845489666147065
42,f1_test_Sensitivity,0.768452380952381,0.058794838803489444,100,0.005879483880348944,0.7567862093704135,0.7801185525343485
43,f1_test_Sensitivity,0.7695238095238095,0.05499927641226553,100,0.005499927641226553,0.7586107598655891,0.7804368591820299
44,f1_test_Sensitivity,0.7746428571428571,0.056177078933768575,100,0.005617707893376857,0.7634961059117579,0.7857896083739563
45,f1_test_Sensitivity,0.769047619047619,0.059198243857910574,100,0.005919824385791058,0.7573014031509178,0.7807938349443202
46,f1_test_Sensitivity,0.768095238095238,0.060525009364021214,100,0.006052500936402121,0.7560857631377363,0.7801047130527398
47,f1_test_Sensitivity,0.7658333333333333,0.0653378660446975,100,0.00653378660446975,0.7528688831946961,0.7787977834719704
48,f1_test_Sensitivity,0.763452380952381,0.0634165992728381,100,0.00634165992728381,0.7508691518234681,0.7760356100812938
49,f1_test_Sensitivity,0.7614285714285713,0.06456347099939257,100,0.006456347099939257,0.748617778067546,0.7742393647895967
50,f1_test_Sensitivity,0.7686904761904763,0.06347526383084069,100,0.006347526383084069,0.7560956067405188,0.7812853456404337
51,f1_test_Sensitivity,0.765952380952381,0.0629763507337083,100,0.0062976350733708305,0.7534565066848935,0.7784482552198686
52,f1_test_Sensitivity,0.7657142857142857,0.06482811458603184,100,0.006482811458603184,0.7528509813241866,0.7785775901043848
53,f1_test_Sensitivity,0.7635714285714286,0.06340226333529007,100,0.006340226333529007,0.7509910440035457,0.7761518131393115
54,f1_test_Sensitivity,0.763452380952381,0.05870419358948617,100,0.005870419358948617,0.751804195347434,0.775100566557328
55,f1_test_Sensitivity,0.7538095238095238,0.06046348239600289,100,0.006046348239600289,0.7418122571373142,0.7658067904817334
1,f1_test_Specificity,0.9308259587020649,0.02078420513701407,100,0.002078420513701407,0.9267019214862536,0.9349499959178761
2,f1_test_Specificity,0.9709144542772862,0.01274495739609573,100,0.001274495739609573,0.9683855782260282,0.9734433303285441
3,f1_test_Specificity,0.973716814159292,0.01165773381137195,100,0.001165773381137195,0.9714036668547313,0.9760299614638527
4,f1_test_Specificity,0.9751327433628318,0.011102881067636709,100,0.001110288106763671,0.9729296908802466,0.9773357958454171
5,f1_test_Specificity,0.9729498525073746,0.012388493698936852,100,0.0012388493698936851,0.9704917065871694,0.9754079984275799
6,f1_test_Specificity,0.9745132743362832,0.010351223423520305,100,0.0010351223423520305,0.9724593670376225,0.9765671816349439
7,f1_test_Specificity,0.9723008849557522,0.014864393770170445,100,0.0014864393770170445,0.9693514667463694,0.975250303165135
8,f1_test_Specificity,0.9716224188790561,0.015063428005997125,100,0.0015063428005997125,0.968633507959206,0.9746113297989062
9,f1_test_Specificity,0.9720943952802359,0.014671107852659399,100,0.00146711078526594,0.969183329190256,0.9750054613702158
10,f1_test_Specificity,0.9710324483775811,0.015096068696824385,100,0.0015096068696824386,0.9680370608365259,0.9740278359186363
11,f1_test_Specificity,0.971976401179941,0.016176036634866605,100,0.0016176036634866606,0.9687667245699024,0.9751860777899796
12,f1_test_Specificity,0.9712979351032449,0.014887791392275182,100,0.0014887791392275182,0.9683438742980215,0.9742519959084683
13,f1_test_Specificity,0.970117994100295,0.015259808862630673,100,0.0015259808862630674,0.967090116957975,0.973145871242615
14,f1_test_Specificity,0.97047197640118,0.013984493332412659,100,0.001398449333241266,0.9676971495282279,0.973246803274132
15,f1_test_Specificity,0.9723008849557522,0.01650094023198908,100,0.001650094023198908,0.9690267404232095,0.9755750294882949
16,f1_test_Specificity,0.973716814159292,0.0123887774920955,100,0.00123887774920955,0.9712586119283672,0.9761750163902169
17,f1_test_Specificity,0.9730678466076697,0.012680207450331707,100,0.0012680207450331707,0.9705518183504116,0.9755838748649277
18,f1_test_Specificity,0.9728908554572271,0.01357110272891841,100,0.001357110272891841,0.9701980542485831,0.9755836566658711
19,f1_test_Specificity,0.975693215339233,0.012332067081419741,100,0.001233206708141974,0.9732462656841276,0.9781401649943384
20,f1_test_Specificity,0.9753392330383481,0.011432574230693241,100,0.001143257423069324,0.973070762279467,0.9776077037972293
21,f1_test_Specificity,0.972330383480826,0.013802834111838577,100,0.0013802834111838577,0.9695916017383615,0.9750691652232906
22,f1_test_Specificity,0.9732743362831858,0.012279927029140372,100,0.001227992702914037,0.9708377323456394,0.9757109402207322
23,f1_test_Specificity,0.9731268436578171,0.012908560618724047,100,0.0012908560618724047,0.9705655051777918,0.9756881821378424
24,f1_test_Specificity,0.9723598820058997,0.01412308646413776,100,0.001412308646413776,0.9695575552488135,0.975162208762986
25,f1_test_Specificity,0.9703244837758112,0.013771213041427942,100,0.001377121304142794,0.9675919763397403,0.973056991211882
26,f1_test_Specificity,0.9706194690265487,0.015180490242031483,100,0.0015180490242031482,0.9676073304193856,0.9736316076337118
27,f1_test_Specificity,0.9694690265486726,0.015037702821027886,100,0.0015037702821027886,0.9664852200636324,0.9724528330337129
28,f1_test_Specificity,0.9698525073746311,0.01505642436603978,100,0.001505642436603978,0.9668649861288936,0.9728400286203687
29,f1_test_Specificity,0.97047197640118,0.01474923274035307,100,0.001474923274035307,0.9675454086385498,0.9733985441638102
30,f1_test_Specificity,0.9707374631268436,0.014129464127749602,100,0.0014129464127749603,0.9679338709029324,0.9735410553507549
31,f1_test_Specificity,0.970117994100295,0.014467406102938623,100,0.0014467406102938623,0.9672473468568015,0.9729886413437885
32,f1_test_Specificity,0.9703244837758112,0.014241860701161214,100,0.0014241860701161215,0.9674985896332735,0.9731503779183488
33,f1_test_Specificity,0.9693805309734513,0.01438286293272491,100,0.001438286293272491,0.9665266589291057,0.972234403017797
34,f1_test_Specificity,0.9689085545722713,0.014319411878561651,100,0.001431941187856165,0.9660672725936523,0.9717498365508903
35,f1_test_Specificity,0.97,0.014013124507057901,100,0.00140131245070579,0.9672194920808405,0.9727805079191595
36,f1_test_Specificity,0.970117994100295,0.014552213108864398,100,0.0014552213108864399,0.9672305193069243,0.9730054688936657
37,f1_test_Specificity,0.9682890855457227,0.01484948517933732,100,0.001484948517933732,0.9653426255242055,0.9712355455672399
38,f1_test_Specificity,0.9681120943952802,0.016106308200303492,100,0.0016106308200303492,0.9649162534194284,0.971307935371132
39,f1_test_Specificity,0.9686430678466077,0.014785896520577475,100,0.0014785896520577474,0.9657092251945545,0.9715769104986609
40,f1_test_Specificity,0.9694100294985251,0.014302429717070705,100,0.0014302429717070705,0.9665721171491766,0.9722479418478736
41,f1_test_Specificity,0.9683480825958702,0.013204494980317642,100,0.0013204494980317643,0.9657280243181618,0.9709681408735786
42,f1_test_Specificity,0.9697935103244838,0.012501953868587103,100,0.0012501953868587104,0.9673128514450836,0.972274169203884
43,f1_test_Specificity,0.9688790560471976,0.013141240190055699,100,0.00131412401900557,0.9662715488921999,0.9714865632021953
44,f1_test_Specificity,0.9670206489675516,0.013101081240772834,100,0.0013101081240772835,0.9644211102193464,0.9696201877157568
45,f1_test_Specificity,0.9678171091445428,0.012752368949227126,100,0.0012752368949227127,0.9652867624803487,0.9703474558087368
46,f1_test_Specificity,0.9672861356932154,0.013179442909329531,100,0.0013179442909329532,0.9646710482898997,0.9699012230965312
47,f1_test_Specificity,0.9666076696165191,0.01543861473473869,100,0.001543861473473869,0.9635443135099511,0.9696710257230872
48,f1_test_Specificity,0.9672271386430679,0.013264532928722091,100,0.0013264532928722091,0.9645951675338632,0.9698591097522725
49,f1_test_Specificity,0.967551622418879,0.01365056524095544,100,0.001365056524095544,0.964843054123895,0.970260190713863
50,f1_test_Specificity,0.9638938053097346,0.015445672699799299,100,0.0015445672699799299,0.9608290487497748,0.9669585618696943
51,f1_test_Specificity,0.9648082595870207,0.014531662625498893,100,0.0014531662625498893,0.9619248624553957,0.9676916567186457
52,f1_test_Specificity,0.9640707964601769,0.016278301074664984,100,0.0016278301074664984,0.9608408283666391,0.9673007645537147
53,f1_test_Specificity,0.9638053097345133,0.01566454755867201,100,0.001566454755867201,0.9606971236540284,0.9669134958149982
54,f1_test_Specificity,0.9660176991150442,0.014844186659857084,100,0.0014844186659857084,0.9630722904347441,0.9689631077953443
55,f1_test_Specificity,0.9663126843657817,0.015491471091860604,100,0.0015491471091860604,0.9632388404112335,0.9693865283203298
1,f1_val_thr,0.5045051152791096,0.0727266571816813,100,0.007272665718168129,0.49007456867789895,0.5189356618803201
2,f1_val_thr,0.6384479105103678,0.1112865682210753,100,0.01112865682210753,0.6163662409955541,0.6605295800251814
3,f1_val_thr,0.6571746685787323,0.0959888238869147,100,0.00959888238869147,0.6381284034268063,0.6762209337306583
4,f1_val_thr,0.6677872183133797,0.09296738282208843,100,0.009296738282208842,0.6493404726193586,0.6862339640074009
5,f1_val_thr,0.6679678907104593,0.09439199378804458,100,0.009439199378804459,0.6492384712936314,0.6866973101272871
6,f1_val_thr,0.6585743516053713,0.08885349944523518,100,0.00888534994452352,0.6409438896246703,0.6762048135860722
7,f1_val_thr,0.6624625577657143,0.12407414482014283,100,0.012407414482014283,0.6378435556251427,0.6870815599062858
8,f1_val_thr,0.6703752485617451,0.12026500257576614,100,0.012026500257576614,0.6465120628824031,0.6942384342410871
9,f1_val_thr,0.6841188946875714,0.12847002837179886,100,0.012847002837179886,0.6586276538809602,0.7096101354941825
10,f1_val_thr,0.6695602210954071,0.13164448784466284,100,0.013164448784466284,0.643439098658978,0.6956813435318363
11,f1_val_thr,0.6732760242667201,0.1296213043203257,100,0.01296213043203257,0.6475563453348069,0.6989957031986332
12,f1_val_thr,0.6766096248144906,0.1315793379262776,100,0.01315793379262776,0.6505014295353069,0.7027178200936743
13,f1_val_thr,0.661657482979214,0.124091613122123,100,0.0124091613122123,0.6370350147485521,0.686279951209876
14,f1_val_thr,0.66638513610434,0.11985389268756108,100,0.011985389268756108,0.6426035235459122,0.6901667486627678
15,f1_val_thr,0.7009121508712106,0.12238748540281648,100,0.012238748540281648,0.6766278185513802,0.725196483191041
16,f1_val_thr,0.7091911010484728,0.09883709477657855,100,0.009883709477657855,0.6895796771583488,0.7288025249385969
17,f1_val_thr,0.7106349451638445,0.10150453431457358,100,0.010150453431457358,0.6904942433988583,0.7307756469288307
18,f1_val_thr,0.7114025819722667,0.10906391392575789,100,0.01090639139257579,0.6897619352904816,0.7330432286540518
19,f1_val_thr,0.7301390406703534,0.09062023495788712,100,0.009062023495788713,0.712158020034335,0.7481200613063718
20,f1_val_thr,0.7344667571814274,0.08934195734813553,100,0.008934195734813553,0.7167393745556193,0.7521941398072355
21,f1_val_thr,0.7119163974770129,0.10016976235673479,100,0.01001697623567348,0.6920405434265512,0.7317922515274745
22,f1_val_thr,0.7205532540905253,0.09782390980943953,100,0.009782390980943953,0.7011428680790902,0.7399636401019604
23,f1_val_thr,0.7238462111390728,0.09444407410241853,100,0.009444407410241853,0.7051064578579825,0.742585964420163
24,f1_val_thr,0.7183570075026386,0.10209160086011684,100,0.010209160086011684,0.6980998189985148,0.7386141960067625
25,f1_val_thr,0.7031597453333418,0.10952384612284492,100,0.010952384612284493,0.6814278381253527,0.7248916525413309
26,f1_val_thr,0.7112023297446232,0.10770619973496745,100,0.010770619973496745,0.6898310830141157,0.7325735764751307
27,f1_val_thr,0.7042774992001816,0.11095493178301519,100,0.011095493178301519,0.6822616335495842,0.7262933648507789
28,f1_val_thr,0.7151960256733568,0.10803371604209738,100,0.010803371604209739,0.6937597926019965,0.7366322587447172
29,f1_val_thr,0.7239776184916551,0.10315079030294126,100,0.010315079030294126,0.7035102638227919,0.7444449731605183
30,f1_val_thr,0.731738731331846,0.10226165828336056,100,0.010226165828336057,0.7114477997455279,0.7520296629181641
31,f1_val_thr,0.7220742110419768,0.10487577157620548,100,0.010487577157620548,0.7012645826647556,0.742883839419198
32,f1_val_thr,0.7346514599212788,0.10324445595630674,100,0.010324445595630675,0.7141655199546967,0.7551373998878609
33,f1_val_thr,0.7191385246277818,0.10258627536555659,100,0.010258627536555659,0.6987831819697369,0.7394938672858268
34,f1_val_thr,0.7197454166057407,0.10277088067553715,100,0.010277088067553715,0.699353444249154,0.7401373889623273
35,f1_val_thr,0.7308819067935909,0.10347302474204025,100,0.010347302474204024,0.7103506138210832,0.7514131997660985
36,f1_val_thr,0.7392910884908139,0.10492149148681709,100,0.010492149148681709,0.7184723882914267,0.7601097886902012
37,f1_val_thr,0.7280701992888945,0.10955580228467474,100,0.010955580228467474,0.7063319512851043,0.7498084472926847
38,f1_val_thr,0.7273282652159071,0.10985545293152996,100,0.010985545293152996,0.7055305600228126,0.7491259704090016
39,f1_val_thr,0.733856476415343,0.10559772126779499,100,0.010559772126779499,0.7129035975564973,0.7548093552741887
40,f1_val_thr,0.7473100167900065,0.10803519592081273,100,0.010803519592081274,0.7258734900786029,0.7687465435014101
41,f1_val_thr,0.7391965860456113,0.09690526981881346,100,0.009690526981881347,0.7199684781383568,0.7584246939528658
42,f1_val_thr,0.7527506524697651,0.0956918518060127,100,0.00956918518060127,0.7337633130215465,0.7717379919179838
43,f1_val_thr,0.7475087315002995,0.0987902618805366,100,0.00987902618805366,0.7279066002727973,0.7671108627278017
44,f1_val_thr,0.7340528352863661,0.10325498749466605,100,0.010325498749466606,0.7135648056340901,0.7545408649386421
45,f1_val_thr,0.7439095324512657,0.10547306535020505,100,0.010547306535020505,0.7229813880308998,0.7648376768716315
46,f1_val_thr,0.7442432912745018,0.10793855176089652,100,0.010793855176089651,0.7228259408611359,0.7656606416878677
47,f1_val_thr,0.7379112949579922,0.11345951820417462,100,0.011345951820417461,0.7153984650240371,0.7604241248919473
48,f1_val_thr,0.74491590562018,0.10314296768919654,100,0.010314296768919654,0.7244501031275966,0.7653817081127633
49,f1_val_thr,0.7523070736549416,0.0967812360446186,100,0.00967812360446186,0.7331035767394198,0.7715105705704635
50,f1_val_thr,0.7323346125216709,0.11269156982140352,100,0.011269156982140352,0.7099741602076195,0.7546950648357222
51,f1_val_thr,0.7379773670470514,0.10733712404741912,100,0.010733712404741911,0.7166793529401091,0.7592753811539937
52,f1_val_thr,0.7367463337501302,0.1144597648739338,100,0.011445976487393381,0.7140350331763847,0.7594576343238757
53,f1_val_thr,0.7335605162849989,0.1192514547139455,100,0.01192514547139455,0.7098984404905238,0.757222592079474
54,f1_val_thr,0.7522542617200552,0.09968709402627629,100,0.009968709402627628,0.7324741795379225,0.7720343439021878
55,f1_val_thr,0.7615254777244247,0.11433073998831823,100,0.011433073998831823,0.7388397784872007,0.7842111769616487
